'NIM','Kode MK','Nilai Huruf','Kelas','Semester'
'F1B017038','TPBU03203','B+','NULL','2017/2018'
'F1B017039','TPBU03203','A','NULL','2017/2018'
'F1B017040','TPBU03203','B','NULL','2017/2018'
'F1B017041','TPBU03203','B+','NULL','2017/2018'
'F1B017042','TPBU03203','A','NULL','2017/2018'
'F1B017043','TPBU03203','C','NULL','2017/2018'
'F1B017044','TPBU03203','C+','NULL','2017/2018'
'F1B017046','TPBU03203','B','NULL','2017/2018'
'F1B017047','TPBU03203','C+','NULL','2017/2018'
'F1B017048','TPBU03203','B','NULL','2017/2018'
'F1B017049','TPBU03203','A','NULL','2017/2018'
'F1B017050','TPBU03203','B+','NULL','2017/2018'
'F1B017051','TPBU03203','A','NULL','2017/2018'
'F1B017052','TPBU03203','B+','NULL','2017/2018'
'F1B017053','TPBU03203','B+','NULL','2017/2018'
'F1B017055','TPBU03203','B+','NULL','2017/2018'
'F1B017056','TPBU03203','B+','NULL','2017/2018'
'F1B017057','TPBU03203','B','NULL','2017/2018'
'F1B017058','TPBU03203','B','NULL','2017/2018'
'F1B017059','TPBU03203','B','NULL','2017/2018'
'F1B017060','TPBU03203','B','NULL','2017/2018'
'F1B017061','TPBU03203','B','NULL','2017/2018'
'F1B017062','TPBU03203','B','NULL','2017/2018'
'F1B017063','TPBU03203','B','NULL','2017/2018'
'F1B017064','TPBU03203','B','NULL','2017/2018'
'F1B017065','TPBU03203','B','NULL','2017/2018'
'F1B017066','TPBU03203','B','NULL','2017/2018'
'F1B017067','TPBU03203','B','NULL','2017/2018'
'F1B017068','TPBU03203','B','NULL','2017/2018'
'F1B017070','TPBU03203','B','NULL','2017/2018'
'F1B017071','TPBU03203','B+','NULL','2017/2018'
'F1B017072','TPBU03203','B','NULL','2017/2018'
'F1B017074','TPBU03203','B','NULL','2017/2018'
'F1B017075','TPBU03203','A','NULL','2017/2018'
'F1B017076','TPBU03203','B+','NULL','2017/2018'
'F1B017077','TPBU03203','K','NULL','2017/2018'
'F1B017078','TPBU03203','B+','NULL','2017/2018'
'F1B017079','TPBU03203','B+','NULL','2017/2018'
'F1B017080','TPBU03203','D','NULL','2017/2018'
'F1B017081','TPBU03203','A','NULL','2017/2018'
'F1B017082','TPBU03203','B+','NULL','2017/2018'
'F1B017083','TPBU03203','B+','NULL','2017/2018'
'F1B017084','TPBU03203','C+','NULL','2017/2018'
'F1B017085','TPBU03203','B','NULL','2017/2018'
'F1B017086','TPBU03203','B','NULL','2017/2018'
'F1B017087','TPBU03203','K','NULL','2017/2018'
'F1B017088','TPBU03203','B','NULL','2017/2018'
'F1B017089','TPBU03203','C+','NULL','2017/2018'
'F1B017090','TPBU03203','B','NULL','2017/2018'
'F1B017091','TPBU03203','C+','NULL','2017/2018'
'F1B017092','TPBU03203','B+','NULL','2017/2018'
'F1B017093','TPBU03203','A','NULL','2017/2018'
'F1B017094','TPBU03203','A','NULL','2017/2018'
'F1B017095','TPBU03203','A','NULL','2017/2018'
'F1B017096','TPBU03203','A','NULL','2017/2018'
'F1B017097','TPBU03203','A','NULL','2017/2018'
'F1B212090','TPBU03203','C','NULL','2017/2018'
'F1B011069','TPBU06202','A','A','2017/2018'
'F1B016025','TPBU06202','A','A','2017/2018'
'F1B017001','TPBU06202','C+','NULL','2017/2018'
'F1B017002','TPBU06202','C+','NULL','2017/2018'
'F1B017003','TPBU06202','A','NULL','2017/2018'
'F1B017004','TPBU06202','B+','NULL','2017/2018'
'F1B017005','TPBU06202','B','NULL','2017/2018'
'F1B017006','TPBU06202','K','NULL','2017/2018'
'F1B017007','TPBU06202','B+','NULL','2017/2018'
'F1B017008','TPBU06202','C','NULL','2017/2018'
'F1B017009','TPBU06202','A','NULL','2017/2018'
'F1B017010','TPBU06202','C','NULL','2017/2018'
'F1B017011','TPBU06202','B+','NULL','2017/2018'
'F1B017012','TPBU06202','B','NULL','2017/2018'
'F1B017013','TPBU06202','B','NULL','2017/2018'
'F1B017014','TPBU06202','K','NULL','2017/2018'
'F1B017015','TPBU06202','A','NULL','2017/2018'
'F1B017016','TPBU06202','B+','NULL','2017/2018'
'F1B017017','TPBU06202','E','NULL','2017/2018'
'F1B017018','TPBU06202','B+','NULL','2017/2018'
'F1B017019','TPBU06202','B','NULL','2017/2018'
'F1B017020','TPBU06202','B','NULL','2017/2018'
'F1B017022','TPBU06202','C+','NULL','2017/2018'
'F1B017024','TPBU06202','E','NULL','2017/2018'
'F1B017026','TPBU06202','A','NULL','2017/2018'
'F1B017027','TPBU06202','A','NULL','2017/2018'
'F1B017028','TPBU06202','C','NULL','2017/2018'
'F1B017029','TPBU06202','E','NULL','2017/2018'
'F1B017030','TPBU06202','C','NULL','2017/2018'
'F1B017031','TPBU06202','C','NULL','2017/2018'
'F1B017032','TPBU06202','D','NULL','2017/2018'
'F1B017033','TPBU06202','C','NULL','2017/2018'
'F1B017034','TPBU06202','D','NULL','2017/2018'
'F1B017035','TPBU06202','C','NULL','2017/2018'
'F1B017036','TPBU06202','K','NULL','2017/2018'
'F1B017037','TPBU06202','B+','NULL','2017/2018'
'F1B017038','TPBU06202','B+','NULL','2017/2018'
'F1B017039','TPBU06202','B+','NULL','2017/2018'
'F1B017040','TPBU06202','B','NULL','2017/2018'
'F1B017041','TPBU06202','B','NULL','2017/2018'
'F1B017042','TPBU06202','B+','NULL','2017/2018'
'F1B017043','TPBU06202','B+','NULL','2017/2018'
'F1B017044','TPBU06202','A','NULL','2017/2018'
'F1B017046','TPBU06202','B','NULL','2017/2018'
'F1B017047','TPBU06202','B+','NULL','2017/2018'
'F1B017048','TPBU06202','B','NULL','2017/2018'
'F1B017049','TPBU06202','B+','NULL','2017/2018'
'F1B017050','TPBU06202','B','NULL','2017/2018'
'F1B017051','TPBU06202','C+','NULL','2017/2018'
'F1B017052','TPBU06202','B','NULL','2017/2018'
'F1B017053','TPBU06202','B','NULL','2017/2018'
'F1B017055','TPBU06202','C','NULL','2017/2018'
'F1B017056','TPBU06202','C+','NULL','2017/2018'
'F1B017057','TPBU06202','B+','NULL','2017/2018'
'F1B017058','TPBU06202','B','NULL','2017/2018'
'F1B017059','TPBU06202','B+','NULL','2017/2018'
'F1B017060','TPBU06202','B','NULL','2017/2018'
'F1B017061','TPBU06202','B+','NULL','2017/2018'
'F1B017062','TPBU06202','B+','NULL','2017/2018'
'F1B017063','TPBU06202','B+','NULL','2017/2018'
'F1B017064','TPBU06202','A','NULL','2017/2018'
'F1B017065','TPBU06202','B','NULL','2017/2018'
'F1B017066','TPBU06202','A','NULL','2017/2018'
'F1B017067','TPBU06202','A','NULL','2017/2018'
'F1B017068','TPBU06202','C+','NULL','2017/2018'
'F1B017070','TPBU06202','A','NULL','2017/2018'
'F1B017071','TPBU06202','A','NULL','2017/2018'
'F1B017072','TPBU06202','A','NULL','2017/2018'
'F1B017074','TPBU06202','A','NULL','2017/2018'
'F1B017075','TPBU06202','B','NULL','2017/2018'
'F1B017076','TPBU06202','B','NULL','2017/2018'
'F1B017077','TPBU06202','C+','NULL','2017/2018'
'F1B017078','TPBU06202','B+','NULL','2017/2018'
'F1B017079','TPBU06202','A','NULL','2017/2018'
'F1B017080','TPBU06202','B','NULL','2017/2018'
'F1B017081','TPBU06202','B','NULL','2017/2018'
'F1B017082','TPBU06202','B','NULL','2017/2018'
'F1B017083','TPBU06202','B+','NULL','2017/2018'
'F1B017084','TPBU06202','C+','NULL','2017/2018'
'F1B017085','TPBU06202','B','NULL','2017/2018'
'F1B017086','TPBU06202','C+','NULL','2017/2018'
'F1B017087','TPBU06202','C','NULL','2017/2018'
'F1B017088','TPBU06202','C+','NULL','2017/2018'
'F1B017089','TPBU06202','B+','NULL','2017/2018'
'F1B017090','TPBU06202','C+','NULL','2017/2018'
'F1B017091','TPBU06202','B+','NULL','2017/2018'
'F1B017092','TPBU06202','D+','NULL','2017/2018'
'F1B017093','TPBU06202','C+','NULL','2017/2018'
'F1B017094','TPBU06202','E','NULL','2017/2018'
'F1B017095','TPBU06202','A','NULL','2017/2018'
'F1B017096','TPBU06202','B+','NULL','2017/2018'
'F1B017097','TPBU06202','B','NULL','2017/2018'
'F1B212090','TPBU06202','T','NULL','2017/2018'
'F1B013032','TPBU08202','B','B','2017/2018'
'F1B013049','TPBU08202','C','A','2017/2018'
'F1B013085','TPBU08202','C+','A','2017/2018'
'F1B014080','TPBU08202','B','B','2017/2018'
'F1B015018','TPBU08202','B','B','2017/2018'
'F1B015037','TPBU08202','B+','A','2017/2018'
'F1B015044','TPBU08202','B','B','2017/2018'
'F1B016025','TPBU08202','B+','A','2017/2018'
'F1B017001','TPBU08202','A','NULL','2017/2018'
'F1B017002','TPBU08202','A','NULL','2017/2018'
'F1B017003','TPBU08202','A','NULL','2017/2018'
'F1B017004','TPBU08202','B+','NULL','2017/2018'
'F1B017005','TPBU08202','E','NULL','2017/2018'
'F1B017006','TPBU08202','E','NULL','2017/2018'
'F1B017007','TPBU08202','B','NULL','2017/2018'
'F1B017008','TPBU08202','B','NULL','2017/2018'
'F1B017009','TPBU08202','A','NULL','2017/2018'
'F1B017010','TPBU08202','B','NULL','2017/2018'
'F1B017011','TPBU08202','B','NULL','2017/2018'
'F1B017012','TPBU08202','B+','NULL','2017/2018'
'F1B017013','TPBU08202','B+','NULL','2017/2018'
'F1B017014','TPBU08202','K','NULL','2017/2018'
'F1B017015','TPBU08202','B+','NULL','2017/2018'
'F1B017016','TPBU08202','B+','NULL','2017/2018'
'F1B017018','TPBU08202','B+','NULL','2017/2018'
'F1B017019','TPBU08202','B+','NULL','2017/2018'
'F1B017020','TPBU08202','B+','NULL','2017/2018'
'F1B017022','TPBU08202','B','NULL','2017/2018'
'F1B017024','TPBU08202','K','NULL','2017/2018'
'F1B017026','TPBU08202','B+','NULL','2017/2018'
'F1B017027','TPBU08202','K','NULL','2017/2018'
'F1B017028','TPBU08202','C+','NULL','2017/2018'
'F1B017029','TPBU08202','K','NULL','2017/2018'
'F1B017030','TPBU08202','B+','NULL','2017/2018'
'F1B017031','TPBU08202','B','NULL','2017/2018'
'F1B017032','TPBU08202','B+','NULL','2017/2018'
'F1B017033','TPBU08202','B','NULL','2017/2018'
'F1B017034','TPBU08202','B+','NULL','2017/2018'
'F1B017035','TPBU08202','B+','NULL','2017/2018'
'F1B017036','TPBU08202','K','NULL','2017/2018'
'F1B017037','TPBU08202','A','NULL','2017/2018'
'F1B017038','TPBU08202','B','NULL','2017/2018'
'F1B017039','TPBU08202','A','NULL','2017/2018'
'F1B017040','TPBU08202','K','NULL','2017/2018'
'F1B017041','TPBU08202','B+','NULL','2017/2018'
'F1B017042','TPBU08202','A','NULL','2017/2018'
'F1B017043','TPBU08202','B+','NULL','2017/2018'
'F1B017044','TPBU08202','A','NULL','2017/2018'
'F1B017046','TPBU08202','A','NULL','2017/2018'
'F1B017047','TPBU08202','B+','NULL','2017/2018'
'F1B017048','TPBU08202','B','NULL','2017/2018'
'F1B017049','TPBU08202','B+','NULL','2017/2018'
'F1B017050','TPBU08202','B','NULL','2017/2018'
'F1B017051','TPBU08202','B','NULL','2017/2018'
'F1B017052','TPBU08202','B+','NULL','2017/2018'
'F1B017053','TPBU08202','B+','NULL','2017/2018'
'F1B017055','TPBU08202','B','NULL','2017/2018'
'F1B017056','TPBU08202','B','NULL','2017/2018'
'F1B017057','TPBU08202','B+','NULL','2017/2018'
'F1B017058','TPBU08202','B','NULL','2017/2018'
'F1B017059','TPBU08202','A','NULL','2017/2018'
'F1B017060','TPBU08202','C','NULL','2017/2018'
'F1B017061','TPBU08202','B+','NULL','2017/2018'
'F1B017062','TPBU08202','B','NULL','2017/2018'
'F1B017063','TPBU08202','A','NULL','2017/2018'
'F1B017064','TPBU08202','B','NULL','2017/2018'
'F1B017065','TPBU08202','A','NULL','2017/2018'
'F1B017066','TPBU08202','B+','NULL','2017/2018'
'F1B017067','TPBU08202','B+','NULL','2017/2018'
'F1B017068','TPBU08202','B','NULL','2017/2018'
'F1B017070','TPBU08202','B','NULL','2017/2018'
'F1B017071','TPBU08202','B','NULL','2017/2018'
'F1B017072','TPBU08202','B+','NULL','2017/2018'
'F1B017074','TPBU08202','B+','NULL','2017/2018'
'F1B017075','TPBU08202','A','NULL','2017/2018'
'F1B017076','TPBU08202','B+','NULL','2017/2018'
'F1B017077','TPBU08202','A','NULL','2017/2018'
'F1B017078','TPBU08202','A','NULL','2017/2018'
'F1B017079','TPBU08202','B+','NULL','2017/2018'
'F1B017080','TPBU08202','B+','NULL','2017/2018'
'F1B017081','TPBU08202','B+','NULL','2017/2018'
'F1B017082','TPBU08202','B','NULL','2017/2018'
'F1B017083','TPBU08202','B+','NULL','2017/2018'
'F1B017084','TPBU08202','A','NULL','2017/2018'
'F1B017085','TPBU08202','A','NULL','2017/2018'
'F1B017086','TPBU08202','B+','NULL','2017/2018'
'F1B017087','TPBU08202','C+','NULL','2017/2018'
'F1B017088','TPBU08202','B+','NULL','2017/2018'
'F1B017089','TPBU08202','B','NULL','2017/2018'
'F1B017090','TPBU08202','A','NULL','2017/2018'
'F1B017091','TPBU08202','B+','NULL','2017/2018'
'F1B017092','TPBU08202','B+','NULL','2017/2018'
'F1B017093','TPBU08202','B+','NULL','2017/2018'
'F1B017094','TPBU08202','B+','NULL','2017/2018'
'F1B017095','TPBU08202','B+','NULL','2017/2018'
'F1B017096','TPBU08202','A','NULL','2017/2018'
'F1B017097','TPBU08202','B+','NULL','2017/2018'
'F1B212090','TPBU08202','B','B','2017/2018'
