('F1B013059','EU1215','C+','2013/2014'),
('F1B013060','EU1215','B','2013/2014'),
('F1B013061','EU1215','B','2013/2014'),
('F1B013062','EU1215','E','2013/2014'),
('F1B013063','EU1215','B','2013/2014'),
('F1B013064','EU1215','B+','2013/2014'),
('F1B013066','EU1215','B+','2013/2014'),
('F1B013067','EU1215','D+','2013/2014'),
('F1B013068','EU1215','D','2013/2014'),
('F1B013070','EU1215','D','2013/2014'),
('F1B013071','EU1215','D+','2013/2014'),
('F1B013073','EU1215','K','2013/2014'),
('F1B013074','EU1215','B+','2013/2014'),
('F1B013075','EU1215','D+','2013/2014'),
('F1B013076','EU1215','D','2013/2014'),
('F1B013077','EU1215','C+','2013/2014'),
('F1B013078','EU1215','A','2013/2014'),
('F1B013080','EU1215','C+','2013/2014'),
('F1B013082','EU1215','C+','2013/2014'),
('F1B013083','EU1215','K','2013/2014'),
('F1B013084','EU1215','K','2013/2014'),
('F1B013085','EU1215','E','2013/2014'),
('F1B013086','EU1215','B+','2013/2014'),
('F1B013087','EU1215','C+','2013/2014'),
('F1B013088','EU1215','C+','2013/2014'),
('F1B013089','EU1215','C+','2013/2014'),
('F1B013091','EU1215','D+','2013/2014'),
('F1B013092','EU1215','A','2013/2014'),
('F1B013093','EU1215','E','2013/2014'),
('F1B013095','EU1215','K','2013/2014'),
('F1B013096','EU1215','C','2013/2014'),
('F1B013097','EU1215','E','2013/2014'),
('F1B212008','EU1215','D','2013/2014'),
('F1B212027','EU1215','C','2013/2014'),
('F1B212052','EU1215','E','2013/2014'),
('F1B212068','EU1215','D','2013/2014'),
('F1B212080','EU1215','E','2013/2014'),
('F1B008062','EU1214','C+','2013/2014'),
('F1B008076','EU1214','C','2013/2014'),
('F1B009024','EU1214','E','2013/2014'),
('F1B010075','EU1214','B+','2013/2014'),
('F1B012005','EU1214','B','2013/2014'),
('F1B012011','EU1214','B','2013/2014'),
('F1B012013','EU1214','A','2013/2014'),
('F1B012049','EU1214','B+','2013/2014'),
('F1B012055','EU1214','C','2013/2014'),
('F1B012061','EU1214','K','2013/2014'),
('F1B012067','EU1214','C+','2013/2014'),
('F1B012069','EU1214','C','2013/2014'),
('F1B012075','EU1214','B','2013/2014'),
('F1B012077','EU1214','C','2013/2014'),
('F1B012079','EU1214','C','2013/2014'),
('F1B012081','EU1214','K','2013/2014'),
('F1B012097','EU1214','D+','2013/2014'),
('F1B013001','EU1214','D','2013/2014'),
('F1B013002','EU1214','D+','2013/2014'),
('F1B013003','EU1214','D+','2013/2014'),
('F1B013004','EU1214','C+','2013/2014'),
('F1B013005','EU1214','C+','2013/2014'),
('F1B013007','EU1214','D+','2013/2014'),
('F1B013009','EU1214','D','2013/2014'),
('F1B013010','EU1214','C','2013/2014'),
('F1B013011','EU1214','D','2013/2014'),
('F1B013012','EU1214','E','2013/2014'),
('F1B013013','EU1214','D','2013/2014'),
('F1B013014','EU1214','E','2013/2014'),
('F1B013015','EU1214','E','2013/2014'),
('F1B013016','EU1214','D+','2013/2014'),
('F1B013017','EU1214','B','2013/2014'),
('F1B013018','EU1214','E','2013/2014'),
('F1B013019','EU1214','D','2013/2014'),
('F1B013020','EU1214','E','2013/2014'),
('F1B013021','EU1214','D','2013/2014'),
('F1B013022','EU1214','E','2013/2014'),
('F1B013023','EU1214','C','2013/2014'),
('F1B013026','EU1214','E','2013/2014'),
('F1B013027','EU1214','D+','2013/2014'),
('F1B013028','EU1214','D+','2013/2014'),
('F1B013029','EU1214','C+','2013/2014'),
('F1B013030','EU1214','E','2013/2014'),
('F1B013031','EU1214','B','2013/2014'),
('F1B013032','EU1214','D+','2013/2014'),
('F1B013034','EU1214','E','2013/2014'),
('F1B013035','EU1214','D+','2013/2014'),
('F1B013036','EU1214','B+','2013/2014'),
('F1B013037','EU1214','D+','2013/2014'),
('F1B013038','EU1214','B','2013/2014'),
('F1B013040','EU1214','A','2013/2014'),
('F1B013041','EU1214','D','2013/2014'),
('F1B013042','EU1214','D+','2013/2014'),
('F1B013043','EU1214','B','2013/2014'),
('F1B013044','EU1214','E','2013/2014'),
('F1B013045','EU1214','B','2013/2014'),
('F1B013046','EU1214','E','2013/2014'),
('F1B013047','EU1214','D','2013/2014'),
('F1B013048','EU1214','D+','2013/2014'),
('F1B013049','EU1214','E','2013/2014'),
('F1B013050','EU1214','E','2013/2014'),
('F1B013051','EU1214','A','2013/2014'),
('F1B013052','EU1214','C','2013/2014'),
('F1B013054','EU1214','D+','2013/2014'),
('F1B013055','EU1214','B','2013/2014'),
('F1B013056','EU1214','E','2013/2014'),
('F1B013057','EU1214','D+','2013/2014'),
('F1B013058','EU1214','E','2013/2014'),
('F1B013059','EU1214','A','2013/2014'),
('F1B013060','EU1214','D','2013/2014'),
('F1B013061','EU1214','D+','2013/2014'),
('F1B013062','EU1214','D','2013/2014'),
('F1B013063','EU1214','C+','2013/2014'),
('F1B013064','EU1214','E','2013/2014'),
('F1B013066','EU1214','C+','2013/2014'),
('F1B013067','EU1214','C','2013/2014'),
('F1B013068','EU1214','E','2013/2014'),
('F1B013070','EU1214','E','2013/2014'),
('F1B013071','EU1214','C+','2013/2014'),
('F1B013073','EU1214','K','2013/2014'),
('F1B013074','EU1214','D','2013/2014'),
('F1B013075','EU1214','B+','2013/2014'),
('F1B013076','EU1214','E','2013/2014'),
('F1B013077','EU1214','D+','2013/2014'),
('F1B013078','EU1214','D','2013/2014'),
('F1B013080','EU1214','D','2013/2014'),
('F1B013082','EU1214','C','2013/2014'),
('F1B013083','EU1214','D','2013/2014'),
('F1B013084','EU1214','D','2013/2014'),
('F1B013085','EU1214','D','2013/2014'),
('F1B013086','EU1214','C','2013/2014'),
('F1B013087','EU1214','B','2013/2014'),
('F1B013088','EU1214','B+','2013/2014'),
('F1B013089','EU1214','D+','2013/2014'),
('F1B013090','EU1214','D','2013/2014'),
('F1B013091','EU1214','D+','2013/2014'),
('F1B013092','EU1214','B','2013/2014'),
('F1B013095','EU1214','C','2013/2014'),
('F1B013096','EU1214','D','2013/2014'),
('F1B013097','EU1214','C','2013/2014'),
('F1B013098','EU1214','C','2013/2014'),
('F1B212027','EU1214','C+','2013/2014'),
('F1B010032','EU2231','D+','2013/2014'),
('F1B010046','EU2231','D','2013/2014'),
('F1B010048','EU2231','C','2013/2014'),
('F1B011009','EU2231','A','2013/2014'),
('F1B011016','EU2231','D','2013/2014'),
('F1B011026','EU2231','E','2013/2014'),
('F1B011028','EU2231','E','2013/2014'),
('F1B011092','EU2231','E','2013/2014'),
('F1B012001','EU2231','B+','2013/2014'),
('F1B012004','EU2231','D+','2013/2014'),
('F1B012007','EU2231','B+','2013/2014'),
('F1B012009','EU2231','C+','2013/2014'),
('F1B012010','EU2231','A','2013/2014'),
('F1B012011','EU2231','A','2013/2014'),
('F1B012012','EU2231','B','2013/2014'),
('F1B012013','EU2231','B+','2013/2014'),
('F1B012014','EU2231','D+','2013/2014'),
('F1B012017','EU2231','C+','2013/2014'),
('F1B012018','EU2231','E','2013/2014'),
('F1B012019','EU2231','B+','2013/2014'),
('F1B012020','EU2231','E','2013/2014'),
('F1B012022','EU2231','C','2013/2014'),
('F1B012024','EU2231','D+','2013/2014'),
('F1B012025','EU2231','B+','2013/2014'),
('F1B012026','EU2231','E','2013/2014'),
('F1B012030','EU2231','D+','2013/2014'),
('F1B012031','EU2231','B+','2013/2014'),
('F1B012035','EU2231','C+','2013/2014'),
('F1B012039','EU2231','A','2013/2014'),
('F1B012042','EU2231','A','2013/2014'),
('F1B012045','EU2231','C+','2013/2014'),
('F1B012046','EU2231','C','2013/2014'),
('F1B012047','EU2231','B+','2013/2014'),
('F1B012049','EU2231','B+','2013/2014'),
('F1B012055','EU2231','C+','2013/2014'),
('F1B012057','EU2231','A','2013/2014'),
('F1B012058','EU2231','B','2013/2014'),
('F1B012064','EU2231','A','2013/2014'),
('F1B012067','EU2231','C+','2013/2014'),
('F1B012070','EU2231','C','2013/2014'),
('F1B012072','EU2231','B','2013/2014'),
('F1B012074','EU2231','B','2013/2014'),
('F1B012075','EU2231','A','2013/2014'),
('F1B012076','EU2231','D+','2013/2014'),
('F1B012077','EU2231','B+','2013/2014'),
('F1B012079','EU2231','B+','2013/2014'),
('F1B012081','EU2231','E','2013/2014'),
('F1B012082','EU2231','D+','2013/2014'),
('F1B012083','EU2231','B','2013/2014'),
('F1B012085','EU2231','B+','2013/2014'),
('F1B012087','EU2231','B+','2013/2014'),
('F1B012091','EU2231','E','2013/2014'),
('F1B012096','EU2231','B','2013/2014'),
('F1B012097','EU2231','K','2013/2014'),
('F1B212027','EU2231','B+','2013/2014'),
('F1B212034','EU2231','C','2013/2014'),
('F1B212038','EU2231','D','2013/2014'),
('F1B212040','EU2231','B','2013/2014'),
('F1B212041','EU2231','A','2013/2014'),
('F1B212053','EU2231','B','2013/2014'),
('F1B212059','EU2231','B+','2013/2014'),
('F1B212066','EU2231','C+','2013/2014'),
('F1B212068','EU2231','E','2013/2014'),
('F1B212073','EU2231','B+','2013/2014'),
('F1B212084','EU2231','D','2013/2014'),
('F1B212090','EU2231','E','2013/2014'),
('F1B009031','EU1213','B','2013/2014'),
('F1B009050','EU1213','D','2013/2014'),
('F1B009061','EU1213','C+','2013/2014'),
('F1B009085','EU1213','C+','2013/2014'),
('F1B010072','EU1213','E','2013/2014'),
('F1B010077','EU1213','B','2013/2014'),
('F1B012005','EU1213','C+','2013/2014'),
('F1B012006','EU1213','D+','2013/2014'),
('F1B012018','EU1213','K','2013/2014'),
('F1B012050','EU1213','B','2013/2014'),
('F1B012061','EU1213','D','2013/2014'),
('F1B013001','EU1213','C','2013/2014'),
('F1B013002','EU1213','D+','2013/2014'),
('F1B013003','EU1213','C+','2013/2014'),
('F1B013004','EU1213','D+','2013/2014'),
('F1B013005','EU1213','C+','2013/2014'),
('F1B013006','EU1213','K','2013/2014'),
('F1B013007','EU1213','C+','2013/2014'),
('F1B013009','EU1213','C+','2013/2014'),
('F1B013010','EU1213','B','2013/2014'),
('F1B013011','EU1213','D','2013/2014'),
('F1B013012','EU1213','C+','2013/2014'),
('F1B013013','EU1213','C','2013/2014'),
('F1B013014','EU1213','E','2013/2014'),
('F1B013015','EU1213','B','2013/2014'),
('F1B013016','EU1213','E','2013/2014'),
('F1B013017','EU1213','C+','2013/2014'),
('F1B013019','EU1213','D+','2013/2014'),
('F1B013020','EU1213','K','2013/2014'),
('F1B013021','EU1213','C+','2013/2014'),
('F1B013022','EU1213','E','2013/2014'),
('F1B013023','EU1213','C','2013/2014'),
('F1B013026','EU1213','D','2013/2014'),
('F1B013027','EU1213','C','2013/2014'),
('F1B013028','EU1213','B','2013/2014'),
('F1B013029','EU1213','C+','2013/2014'),
('F1B013030','EU1213','C+','2013/2014'),
('F1B013031','EU1213','B','2013/2014'),
('F1B013032','EU1213','C','2013/2014'),
('F1B013034','EU1213','K','2013/2014'),
('F1B013035','EU1213','B','2013/2014'),
('F1B013036','EU1213','B','2013/2014'),
('F1B013037','EU1213','C+','2013/2014'),
('F1B013038','EU1213','B+','2013/2014'),
('F1B013039','EU1213','E','2013/2014'),
('F1B013040','EU1213','A','2013/2014'),
('F1B013041','EU1213','C+','2013/2014'),
('F1B013042','EU1213','B','2013/2014'),
('F1B013043','EU1213','C+','2013/2014'),
('F1B013044','EU1213','D+','2013/2014'),
('F1B013045','EU1213','B+','2013/2014'),
('F1B013047','EU1213','C','2013/2014'),
('F1B013048','EU1213','D','2013/2014'),
('F1B013049','EU1213','D+','2013/2014'),
('F1B013050','EU1213','D','2013/2014'),
('F1B013051','EU1213','C+','2013/2014'),
('F1B013052','EU1213','B','2013/2014'),
('F1B013054','EU1213','C+','2013/2014'),
('F1B013055','EU1213','C+','2013/2014'),
('F1B013056','EU1213','E','2013/2014'),
